"sku","product","handle","price","variant"
"KLARA-PT-S-150-LG","KLARA","klara-lab-grown","4850.00","Platinum / Signature - SI1/H / 1.50 ct"
"OLIVIA-14YG-P-030-NAT","OLIVIA","olivia-natural","3100.00","14K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-14YG-S-030-NAT","OLIVIA","olivia-natural","2860.00","14K Yellow Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-14WG-P-030-NAT","OLIVIA","olivia-natural","3100.00","14K White Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-14WG-S-030-NAT","OLIVIA","olivia-natural","2860.00","14K White Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-14RG-P-030-NAT","OLIVIA","olivia-natural","3100.00","14K Rose Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-14RG-S-030-NAT","OLIVIA","olivia-natural","2860.00","14K Rose Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-18YG-P-030-NAT","OLIVIA","olivia-natural","3450.00","18K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-18YG-S-030-NAT","OLIVIA","olivia-natural","3210.00","18K Yellow Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-18WG-P-030-NAT","OLIVIA","olivia-natural","3450.00","18K White Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-18WG-S-030-NAT","OLIVIA","olivia-natural","3210.00","18K White Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-18RG-P-030-NAT","OLIVIA","olivia-natural","3450.00","18K Rose Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-18RG-S-030-NAT","OLIVIA","olivia-natural","3210.00","18K Rose Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-PT-P-030-NAT","OLIVIA","olivia-natural","3870.00","Platinum / Prestige - VS1/F / 0.30 ct"
"OLIVIA-PT-S-030-NAT","OLIVIA","olivia-natural","3630.00","Platinum / Signature - SI1/H / 0.30 ct"
"OLIVIA-14YG-P-050-NAT","OLIVIA","olivia-natural","4150.00","14K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-14YG-S-050-NAT","OLIVIA","olivia-natural","3730.00","14K Yellow Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-14WG-P-050-NAT","OLIVIA","olivia-natural","4150.00","14K White Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-14WG-S-050-NAT","OLIVIA","olivia-natural","3730.00","14K White Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-14RG-P-050-NAT","OLIVIA","olivia-natural","4150.00","14K Rose Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-14RG-S-050-NAT","OLIVIA","olivia-natural","3730.00","14K Rose Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-18YG-P-050-NAT","OLIVIA","olivia-natural","4500.00","18K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-18YG-S-050-NAT","OLIVIA","olivia-natural","4080.00","18K Yellow Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-18WG-P-050-NAT","OLIVIA","olivia-natural","4500.00","18K White Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-18WG-S-050-NAT","OLIVIA","olivia-natural","4080.00","18K White Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-18RG-P-050-NAT","OLIVIA","olivia-natural","4500.00","18K Rose Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-18RG-S-050-NAT","OLIVIA","olivia-natural","4080.00","18K Rose Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-PT-P-050-NAT","OLIVIA","olivia-natural","4920.00","Platinum / Prestige - VS1/F / 0.50 ct"
"OLIVIA-PT-S-050-NAT","OLIVIA","olivia-natural","4500.00","Platinum / Signature - SI1/H / 0.50 ct"
"OLIVIA-14YG-P-075-NAT","OLIVIA","olivia-natural","6510.00","14K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-14YG-S-075-NAT","OLIVIA","olivia-natural","5460.00","14K Yellow Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-14WG-P-075-NAT","OLIVIA","olivia-natural","6510.00","14K White Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-14WG-S-075-NAT","OLIVIA","olivia-natural","5460.00","14K White Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-14RG-P-075-NAT","OLIVIA","olivia-natural","6510.00","14K Rose Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-14RG-S-075-NAT","OLIVIA","olivia-natural","5460.00","14K Rose Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-18YG-P-075-NAT","OLIVIA","olivia-natural","6870.00","18K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-18YG-S-075-NAT","OLIVIA","olivia-natural","5820.00","18K Yellow Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-18WG-P-075-NAT","OLIVIA","olivia-natural","6870.00","18K White Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-18WG-S-075-NAT","OLIVIA","olivia-natural","5820.00","18K White Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-18RG-P-075-NAT","OLIVIA","olivia-natural","6870.00","18K Rose Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-18RG-S-075-NAT","OLIVIA","olivia-natural","5820.00","18K Rose Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-PT-P-075-NAT","OLIVIA","olivia-natural","7290.00","Platinum / Prestige - VS1/F / 0.75 ct"
"OLIVIA-PT-S-075-NAT","OLIVIA","olivia-natural","6240.00","Platinum / Signature - SI1/H / 0.75 ct"
"OLIVIA-14YG-P-100-NAT","OLIVIA","olivia-natural","10750.00","14K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-14YG-S-100-NAT","OLIVIA","olivia-natural","8360.00","14K Yellow Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-14WG-P-100-NAT","OLIVIA","olivia-natural","10750.00","14K White Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-14WG-S-100-NAT","OLIVIA","olivia-natural","8360.00","14K White Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-14RG-P-100-NAT","OLIVIA","olivia-natural","10750.00","14K Rose Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-14RG-S-100-NAT","OLIVIA","olivia-natural","8360.00","14K Rose Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-18YG-P-100-NAT","OLIVIA","olivia-natural","11110.00","18K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-18YG-S-100-NAT","OLIVIA","olivia-natural","8700.00","18K Yellow Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-18WG-P-100-NAT","OLIVIA","olivia-natural","11110.00","18K White Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-18WG-S-100-NAT","OLIVIA","olivia-natural","8700.00","18K White Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-18RG-P-100-NAT","OLIVIA","olivia-natural","11110.00","18K Rose Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-18RG-S-100-NAT","OLIVIA","olivia-natural","8700.00","18K Rose Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-PT-P-100-NAT","OLIVIA","olivia-natural","11540.00","Platinum / Prestige - VS1/F / 1.00 ct"
"OLIVIA-PT-S-100-NAT","OLIVIA","olivia-natural","9140.00","Platinum / Signature - SI1/H / 1.00 ct"
"OLIVIA-14YG-P-150-NAT","OLIVIA","olivia-natural","20690.00","14K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-14YG-S-150-NAT","OLIVIA","olivia-natural","17750.00","14K Yellow Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-14WG-P-150-NAT","OLIVIA","olivia-natural","20690.00","14K White Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-14WG-S-150-NAT","OLIVIA","olivia-natural","17750.00","14K White Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-14RG-P-150-NAT","OLIVIA","olivia-natural","20690.00","14K Rose Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-14RG-S-150-NAT","OLIVIA","olivia-natural","17750.00","14K Rose Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-18YG-P-150-NAT","OLIVIA","olivia-natural","21030.00","18K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-18YG-S-150-NAT","OLIVIA","olivia-natural","18100.00","18K Yellow Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-18WG-P-150-NAT","OLIVIA","olivia-natural","21030.00","18K White Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-18WG-S-150-NAT","OLIVIA","olivia-natural","18100.00","18K White Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-18RG-P-150-NAT","OLIVIA","olivia-natural","21030.00","18K Rose Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-18RG-S-150-NAT","OLIVIA","olivia-natural","18100.00","18K Rose Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-PT-P-150-NAT","OLIVIA","olivia-natural","21460.00","Platinum / Prestige - VS1/F / 1.50 ct"
"OLIVIA-PT-S-150-NAT","OLIVIA","olivia-natural","18520.00","Platinum / Signature - SI1/H / 1.50 ct"
"OLIVIA-14YG-P-030-LG","OLIVIA","olivia-lab-grown","1610.00","14K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-14YG-S-030-LG","OLIVIA","olivia-lab-grown","1610.00","14K Yellow Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-14WG-P-030-LG","OLIVIA","olivia-lab-grown","1610.00","14K White Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-14WG-S-030-LG","OLIVIA","olivia-lab-grown","1550.00","14K White Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-14RG-P-030-LG","OLIVIA","olivia-lab-grown","1610.00","14K Rose Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-14RG-S-030-LG","OLIVIA","olivia-lab-grown","1550.00","14K Rose Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-18YG-P-030-LG","OLIVIA","olivia-lab-grown","1910.00","18K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-18YG-S-030-LG","OLIVIA","olivia-lab-grown","1910.00","18K Yellow Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-18WG-P-030-LG","OLIVIA","olivia-lab-grown","1960.00","18K White Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-18WG-S-030-LG","OLIVIA","olivia-lab-grown","1910.00","18K White Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-18RG-P-030-LG","OLIVIA","olivia-lab-grown","1960.00","18K Rose Gold / Prestige - VS1/F / 0.30 ct"
"OLIVIA-18RG-S-030-LG","OLIVIA","olivia-lab-grown","1910.00","18K Rose Gold / Signature - SI1/H / 0.30 ct"
"OLIVIA-PT-P-030-LG","OLIVIA","olivia-lab-grown","2390.00","Platinum / Prestige - VS1/F / 0.30 ct"
"OLIVIA-PT-S-030-LG","OLIVIA","olivia-lab-grown","2330.00","Platinum / Signature - SI1/H / 0.30 ct"
"OLIVIA-14YG-P-050-LG","OLIVIA","olivia-lab-grown","1900.00","14K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-14YG-S-050-LG","OLIVIA","olivia-lab-grown","1740.00","14K Yellow Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-14WG-P-050-LG","OLIVIA","olivia-lab-grown","1900.00","14K White Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-14WG-S-050-LG","OLIVIA","olivia-lab-grown","1740.00","14K White Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-14RG-P-050-LG","OLIVIA","olivia-lab-grown","1900.00","14K Rose Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-14RG-S-050-LG","OLIVIA","olivia-lab-grown","1740.00","14K Rose Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-18YG-P-050-LG","OLIVIA","olivia-lab-grown","2260.00","18K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-18YG-S-050-LG","OLIVIA","olivia-lab-grown","2100.00","18K Yellow Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-18WG-P-050-LG","OLIVIA","olivia-lab-grown","2260.00","18K White Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-18WG-S-050-LG","OLIVIA","olivia-lab-grown","2100.00","18K White Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-18RG-P-050-LG","OLIVIA","olivia-lab-grown","2260.00","18K Rose Gold / Prestige - VS1/F / 0.50 ct"
"OLIVIA-18RG-S-050-LG","OLIVIA","olivia-lab-grown","2100.00","18K Rose Gold / Signature - SI1/H / 0.50 ct"
"OLIVIA-PT-P-050-LG","OLIVIA","olivia-lab-grown","5540.00","Platinum / Prestige - VS1/F / 0.50 ct"
"OLIVIA-PT-S-050-LG","OLIVIA","olivia-lab-grown","2530.00","Platinum / Signature - SI1/H / 0.50 ct"
"OLIVIA-14YG-P-075-LG","OLIVIA","olivia-lab-grown","2400.00","14K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-14YG-S-075-LG","OLIVIA","olivia-lab-grown","2140.00","14K Yellow Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-14WG-P-075-LG","OLIVIA","olivia-lab-grown","2400.00","14K White Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-14WG-S-075-LG","OLIVIA","olivia-lab-grown","2140.00","14K White Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-14RG-P-075-LG","OLIVIA","olivia-lab-grown","2400.00","14K Rose Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-14RG-S-075-LG","OLIVIA","olivia-lab-grown","2140.00","14K Rose Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-18YG-P-075-LG","OLIVIA","olivia-lab-grown","2760.00","18K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-18YG-S-075-LG","OLIVIA","olivia-lab-grown","2500.00","18K Yellow Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-18WG-P-075-LG","OLIVIA","olivia-lab-grown","2760.00","18K White Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-18WG-S-075-LG","OLIVIA","olivia-lab-grown","2500.00","18K White Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-18RG-P-075-LG","OLIVIA","olivia-lab-grown","2760.00","18K Rose Gold / Prestige - VS1/F / 0.75 ct"
"OLIVIA-18RG-S-075-LG","OLIVIA","olivia-lab-grown","2500.00","18K Rose Gold / Signature - SI1/H / 0.75 ct"
"OLIVIA-PT-P-075-LG","OLIVIA","olivia-lab-grown","3180.00","Platinum / Prestige - VS1/F / 0.75 ct"
"OLIVIA-PT-S-075-LG","OLIVIA","olivia-lab-grown","2920.00","Platinum / Signature - SI1/H / 0.75 ct"
"OLIVIA-14YG-P-100-LG","OLIVIA","olivia-lab-grown","3410.00","14K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-14YG-S-100-LG","OLIVIA","olivia-lab-grown","2940.00","14K Yellow Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-14WG-P-100-LG","OLIVIA","olivia-lab-grown","3410.00","14K White Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-14WG-S-100-LG","OLIVIA","olivia-lab-grown","2940.00","14K White Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-14RG-P-100-LG","OLIVIA","olivia-lab-grown","3410.00","14K Rose Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-14RG-S-100-LG","OLIVIA","olivia-lab-grown","2940.00","14K Rose Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-18YG-P-100-LG","OLIVIA","olivia-lab-grown","3770.00","18K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-18YG-S-100-LG","OLIVIA","olivia-lab-grown","3290.00","18K Yellow Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-18WG-P-100-LG","OLIVIA","olivia-lab-grown","3770.00","18K White Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-18WG-S-100-LG","OLIVIA","olivia-lab-grown","3290.00","18K White Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-18RG-P-100-LG","OLIVIA","olivia-lab-grown","3770.00","18K Rose Gold / Prestige - VS1/F / 1.00 ct"
"OLIVIA-18RG-S-100-LG","OLIVIA","olivia-lab-grown","3290.00","18K Rose Gold / Signature - SI1/H / 1.00 ct"
"OLIVIA-PT-P-100-LG","OLIVIA","olivia-lab-grown","4190.00","Platinum / Prestige - VS1/F / 1.00 ct"
"OLIVIA-PT-S-100-LG","OLIVIA","olivia-lab-grown","3720.00","Platinum / Signature - SI1/H / 1.00 ct"
"OLIVIA-14YG-P-150-LG","OLIVIA","olivia-lab-grown","5310.00","14K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-14YG-S-150-LG","OLIVIA","olivia-lab-grown","4380.00","14K Yellow Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-14WG-P-150-LG","OLIVIA","olivia-lab-grown","5310.00","14K White Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-14WG-S-150-LG","OLIVIA","olivia-lab-grown","4380.00","14K White Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-14RG-P-150-LG","OLIVIA","olivia-lab-grown","5310.00","14K Rose Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-14RG-S-150-LG","OLIVIA","olivia-lab-grown","4380.00","14K Rose Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-18YG-P-150-LG","OLIVIA","olivia-lab-grown","5670.00","18K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-18YG-S-150-LG","OLIVIA","olivia-lab-grown","4740.00","18K Yellow Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-18WG-P-150-LG","OLIVIA","olivia-lab-grown","5670.00","18K White Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-18WG-S-150-LG","OLIVIA","olivia-lab-grown","4740.00","18K White Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-18RG-P-150-LG","OLIVIA","olivia-lab-grown","5670.00","18K Rose Gold / Prestige - VS1/F / 1.50 ct"
"OLIVIA-18RG-S-150-LG","OLIVIA","olivia-lab-grown","4740.00","18K Rose Gold / Signature - SI1/H / 1.50 ct"
"OLIVIA-PT-P-150-LG","OLIVIA","olivia-lab-grown","6090.00","Platinum / Prestige - VS1/F / 1.50 ct"
"OLIVIA-PT-S-150-LG","OLIVIA","olivia-lab-grown","5160.00","Platinum / Signature - SI1/H / 1.50 ct"
"EMILY-14YG-P-030-NAT","EMILY","emily-natural","2470.00","14K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"EMILY-14YG-S-030-NAT","EMILY","emily-natural","2230.00","14K Yellow Gold / Signature - SI1/H / 0.30 ct"
"EMILY-14WG-P-030-NAT","EMILY","emily-natural","2470.00","14K White Gold / Prestige - VS1/F / 0.30 ct"
"EMILY-14WG-S-030-NAT","EMILY","emily-natural","2230.00","14K White Gold / Signature - SI1/H / 0.30 ct"
"EMILY-14RG-P-030-NAT","EMILY","emily-natural","2470.00","14K Rose Gold / Prestige - VS1/F / 0.30 ct"
"EMILY-14RG-S-030-NAT","EMILY","emily-natural","2230.00","14K Rose Gold / Signature - SI1/H / 0.30 ct"
"EMILY-18YG-P-030-NAT","EMILY","emily-natural","2730.00","18K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"EMILY-18YG-S-030-NAT","EMILY","emily-natural","2490.00","18K Yellow Gold / Signature - SI1/H / 0.30 ct"
"EMILY-18WG-P-030-NAT","EMILY","emily-natural","2730.00","18K White Gold / Prestige - VS1/F / 0.30 ct"
"EMILY-18WG-S-030-NAT","EMILY","emily-natural","2490.00","18K White Gold / Signature - SI1/H / 0.30 ct"
"EMILY-18RG-P-030-NAT","EMILY","emily-natural","2730.00","18K Rose Gold / Prestige - VS1/F / 0.30 ct"
"EMILY-18RG-S-030-NAT","EMILY","emily-natural","2490.00","18K Rose Gold / Signature - SI1/H / 0.30 ct"
"EMILY-PT-P-030-NAT","EMILY","emily-natural","3050.00","Platinum / Prestige - VS1/F / 0.30 ct"
"EMILY-PT-S-030-NAT","EMILY","emily-natural","2800.00","Platinum / Signature - SI1/H / 0.30 ct"
"EMILY-14YG-P-050-NAT","EMILY","emily-natural","3520.00","14K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"EMILY-14YG-S-050-NAT","EMILY","emily-natural","3100.00","14K Yellow Gold / Signature - SI1/H / 0.50 ct"
"EMILY-14WG-P-050-NAT","EMILY","emily-natural","3520.00","14K White Gold / Prestige - VS1/F / 0.50 ct"
"EMILY-14WG-S-050-NAT","EMILY","emily-natural","3100.00","14K White Gold / Signature - SI1/H / 0.50 ct"
"EMILY-14RG-P-050-NAT","EMILY","emily-natural","3520.00","14K Rose Gold / Prestige - VS1/F / 0.50 ct"
"EMILY-14RG-S-050-NAT","EMILY","emily-natural","3100.00","14K Rose Gold / Signature - SI1/H / 0.50 ct"
"EMILY-18YG-P-050-NAT","EMILY","emily-natural","3780.00","18K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"EMILY-18YG-S-050-NAT","EMILY","emily-natural","3360.00","18K Yellow Gold / Signature - SI1/H / 0.50 ct"
"EMILY-18WG-P-050-NAT","EMILY","emily-natural","3780.00","18K White Gold / Prestige - VS1/F / 0.50 ct"
"EMILY-18WG-S-050-NAT","EMILY","emily-natural","3360.00","18K White Gold / Signature - SI1/H / 0.50 ct"
"EMILY-18RG-P-050-NAT","EMILY","emily-natural","3780.00","18K Rose Gold / Prestige - VS1/F / 0.50 ct"
"EMILY-18RG-S-050-NAT","EMILY","emily-natural","3360.00","18K Rose Gold / Signature - SI1/H / 0.50 ct"
"EMILY-PT-P-050-NAT","EMILY","emily-natural","4100.00","Platinum / Prestige - VS1/F / 0.50 ct"
"EMILY-PT-S-050-NAT","EMILY","emily-natural","3680.00","Platinum / Signature - SI1/H / 0.50 ct"
"EMILY-14YG-P-075-NAT","EMILY","emily-natural","5880.00","14K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"EMILY-14YG-S-075-NAT","EMILY","emily-natural","4830.00","14K Yellow Gold / Signature - SI1/H / 0.75 ct"
"EMILY-14WG-P-075-NAT","EMILY","emily-natural","5880.00","14K White Gold / Prestige - VS1/F / 0.75 ct"
"EMILY-14WG-S-075-NAT","EMILY","emily-natural","4830.00","14K White Gold / Signature - SI1/H / 0.75 ct"
"EMILY-14RG-P-075-NAT","EMILY","emily-natural","5880.00","14K Rose Gold / Prestige - VS1/F / 0.75 ct"
"EMILY-14RG-S-075-NAT","EMILY","emily-natural","4830.00","14K Rose Gold / Signature - SI1/H / 0.75 ct"
"EMILY-18YG-P-075-NAT","EMILY","emily-natural","6140.00","18K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"EMILY-18YG-S-075-NAT","EMILY","emily-natural","5090.00","18K Yellow Gold / Signature - SI1/H / 0.75 ct"
"EMILY-18WG-P-075-NAT","EMILY","emily-natural","6140.00","18K White Gold / Prestige - VS1/F / 0.75 ct"
"EMILY-18WG-S-075-NAT","EMILY","emily-natural","5090.00","18K White Gold / Signature - SI1/H / 0.75 ct"
"EMILY-18RG-P-075-NAT","EMILY","emily-natural","6140.00","18K Rose Gold / Prestige - VS1/F / 0.75 ct"
"EMILY-18RG-S-075-NAT","EMILY","emily-natural","5090.00","18K Rose Gold / Signature - SI1/H / 0.75 ct"
"EMILY-PT-P-075-NAT","EMILY","emily-natural","6460.00","Platinum / Prestige - VS1/F / 0.75 ct"
"EMILY-PT-S-075-NAT","EMILY","emily-natural","5410.00","Platinum / Signature - SI1/H / 0.75 ct"
"EMILY-14YG-P-100-NAT","EMILY","emily-natural","10130.00","14K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"EMILY-14YG-S-100-NAT","EMILY","emily-natural","7730.00","14K Yellow Gold / Signature - SI1/H / 1.00 ct"
"EMILY-14WG-P-100-NAT","EMILY","emily-natural","10130.00","14K White Gold / Prestige - VS1/F / 1.00 ct"
"EMILY-14WG-S-100-NAT","EMILY","emily-natural","7730.00","14K White Gold / Signature - SI1/H / 1.00 ct"
"EMILY-14RG-P-100-NAT","EMILY","emily-natural","10130.00","14K Rose Gold / Prestige - VS1/F / 1.00 ct"
"EMILY-14RG-S-100-NAT","EMILY","emily-natural","7730.00","14K Rose Gold / Signature - SI1/H / 1.00 ct"
"EMILY-18YG-P-100-NAT","EMILY","emily-natural","10380.00","18K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"EMILY-18YG-S-100-NAT","EMILY","emily-natural","7990.00","18K Yellow Gold / Signature - SI1/H / 1.00 ct"
"EMILY-18WG-P-100-NAT","EMILY","emily-natural","10380.00","18K White Gold / Prestige - VS1/F / 1.00 ct"
"EMILY-18WG-S-100-NAT","EMILY","emily-natural","7990.00","18K White Gold / Signature - SI1/H / 1.00 ct"
"EMILY-18RG-P-100-NAT","EMILY","emily-natural","10380.00","18K Rose Gold / Prestige - VS1/F / 1.00 ct"
"EMILY-18RG-S-100-NAT","EMILY","emily-natural","7990.00","18K Rose Gold / Signature - SI1/H / 1.00 ct"
"EMILY-PT-P-100-NAT","EMILY","emily-natural","10700.00","Platinum / Prestige - VS1/F / 1.00 ct"
"EMILY-PT-S-100-NAT","EMILY","emily-natural","8300.00","Platinum / Signature - SI1/H / 1.00 ct"
"EMILY-14YG-P-150-NAT","EMILY","emily-natural","20060.00","14K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"EMILY-14YG-S-150-NAT","EMILY","emily-natural","17120.00","14K Yellow Gold / Signature - SI1/H / 1.50 ct"
"EMILY-14WG-P-150-NAT","EMILY","emily-natural","20060.00","14K White Gold / Prestige - VS1/F / 1.50 ct"
"EMILY-14WG-S-150-NAT","EMILY","emily-natural","17120.00","14K White Gold / Signature - SI1/H / 1.50 ct"
"EMILY-14RG-P-150-NAT","EMILY","emily-natural","20060.00","14K Rose Gold / Prestige - VS1/F / 1.50 ct"
"EMILY-14RG-S-150-NAT","EMILY","emily-natural","17120.00","14K Rose Gold / Signature - SI1/H / 1.50 ct"
"EMILY-18YG-P-150-NAT","EMILY","emily-natural","20310.00","18K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"EMILY-18YG-S-150-NAT","EMILY","emily-natural","17380.00","18K Yellow Gold / Signature - SI1/H / 1.50 ct"
"EMILY-18WG-P-150-NAT","EMILY","emily-natural","20310.00","18K White Gold / Prestige - VS1/F / 1.50 ct"
"EMILY-18WG-S-150-NAT","EMILY","emily-natural","17380.00","18K White Gold / Signature - SI1/H / 1.50 ct"
"EMILY-18RG-P-150-NAT","EMILY","emily-natural","20310.00","18K Rose Gold / Prestige - VS1/F / 1.50 ct"
"EMILY-18RG-S-150-NAT","EMILY","emily-natural","17380.00","18K Rose Gold / Signature - SI1/H / 1.50 ct"
"EMILY-PT-P-150-NAT","EMILY","emily-natural","20620.00","Platinum / Prestige - VS1/F / 1.50 ct"
"EMILY-PT-S-150-NAT","EMILY","emily-natural","17690.00","Platinum / Signature - SI1/H / 1.50 ct"
